ncessch,state,county_fips,county_name
130150003881,GA,13077,Coweta County
130153000080,GA,13079,Crawford County
130153000766,GA,13079,Crawford County
130153002151,GA,13079,Crawford County
130156000769,GA,13081,Crisp County
130156000771,GA,13081,Crisp County
130156000772,GA,13081,Crisp County
130156001508,GA,13081,Crisp County
130156004157,GA,13081,Crisp County
130159000775,GA,13083,Dade County
130159000777,GA,13083,Dade County
130159000778,GA,13083,Dade County
130159000868,GA,13083,Dade County
130162000782,GA,13313,Whitfield County
130162000783,GA,13313,Whitfield County
130162000786,GA,13313,Whitfield County
130162000788,GA,13313,Whitfield County
130162002458,GA,13313,Whitfield County
130162002459,GA,13313,Whitfield County
130162002460,GA,13313,Whitfield County
130162003476,GA,13313,Whitfield County
130162003836,GA,13313,Whitfield County
130165001952,GA,13085,Dawson County
130165002030,GA,13085,Dawson County
130165002253,GA,13085,Dawson County
130165002254,GA,13085,Dawson County
130165002536,GA,13085,Dawson County
130165003623,GA,13085,Dawson County
130165004005,GA,13085,Dawson County
130168000795,GA,13089,DeKalb County
130168000796,GA,13089,DeKalb County
130168000798,GA,13089,DeKalb County
130168000799,GA,13089,DeKalb County
130168000802,GA,13089,DeKalb County
130168002618,GA,13089,DeKalb County
130168004028,GA,13089,DeKalb County
130168004156,GA,13089,DeKalb County
130171000612,GA,13087,Decatur County
130171000613,GA,13087,Decatur County
130171000614,GA,13087,Decatur County
130171000616,GA,13087,Decatur County
130171000617,GA,13087,Decatur County
130171000619,GA,13087,Decatur County
130171000620,GA,13087,Decatur County
130171002111,GA,13087,Decatur County
130171004170,GA,13087,Decatur County
130174000083,GA,13089,DeKalb County
130174000162,GA,13089,DeKalb County
130174000222,GA,13089,DeKalb County
130174000635,GA,13089,DeKalb County
130174000636,GA,13089,DeKalb County
130174000637,GA,13089,DeKalb County
130174000638,GA,13089,DeKalb County
130174000639,GA,13089,DeKalb County
130174000640,GA,13089,DeKalb County
130174000642,GA,13089,DeKalb County
130174000644,GA,13089,DeKalb County
130174000645,GA,13089,DeKalb County
130174000646,GA,13089,DeKalb County
130174000649,GA,13089,DeKalb County
130174000650,GA,13089,DeKalb County
130174000651,GA,13089,DeKalb County
130174000652,GA,13089,DeKalb County
130174000653,GA,13089,DeKalb County
130174000654,GA,13089,DeKalb County
130174000656,GA,13089,DeKalb County
130174000660,GA,13089,DeKalb County
130174000662,GA,13089,DeKalb County
130174000664,GA,13089,DeKalb County
130174000665,GA,13089,DeKalb County
130174000666,GA,13089,DeKalb County
130174000667,GA,13089,DeKalb County
130174000668,GA,13089,DeKalb County
130174000669,GA,13089,DeKalb County
130174000672,GA,13089,DeKalb County
130174000677,GA,13089,DeKalb County
130174000678,GA,13089,DeKalb County
130174000679,GA,13089,DeKalb County
130174000680,GA,13089,DeKalb County
130174000681,GA,13089,DeKalb County
130174000682,GA,13089,DeKalb County
130174000684,GA,13089,DeKalb County
130174000686,GA,13089,DeKalb County
130174000687,GA,13089,DeKalb County
130174000688,GA,13089,DeKalb County
130174000690,GA,13089,DeKalb County
130174000692,GA,13089,DeKalb County
130174000694,GA,13089,DeKalb County
130174000695,GA,13089,DeKalb County
130174000696,GA,13089,DeKalb County
130174000698,GA,13089,DeKalb County
130174000699,GA,13089,DeKalb County
130174000700,GA,13089,DeKalb County
130174000701,GA,13089,DeKalb County
130174000702,GA,13089,DeKalb County
130174000703,GA,13089,DeKalb County
130174000704,GA,13089,DeKalb County
130174000707,GA,13089,DeKalb County
130174000708,GA,13089,DeKalb County
130174000709,GA,13089,DeKalb County
130174000710,GA,13089,DeKalb County
130174000712,GA,13089,DeKalb County
130174000713,GA,13089,DeKalb County
130174000714,GA,13089,DeKalb County
130174000715,GA,13089,DeKalb County
130174000717,GA,13089,DeKalb County
130174000718,GA,13089,DeKalb County
130174000721,GA,13089,DeKalb County
130174000722,GA,13089,DeKalb County
130174000723,GA,13089,DeKalb County
130174000724,GA,13089,DeKalb County
130174000725,GA,13089,DeKalb County
130174000726,GA,13089,DeKalb County
130174000727,GA,13089,DeKalb County
130174000728,GA,13089,DeKalb County
130174000729,GA,13089,DeKalb County
130174000732,GA,13089,DeKalb County
130174000734,GA,13089,DeKalb County
130174000737,GA,13089,DeKalb County
130174000738,GA,13089,DeKalb County
130174000740,GA,13089,DeKalb County
130174000741,GA,13089,DeKalb County
130174001521,GA,13089,DeKalb County
130174001531,GA,13089,DeKalb County
130174001547,GA,13089,DeKalb County
130174001553,GA,13089,DeKalb County
130174001568,GA,13089,DeKalb County
130174001586,GA,13089,DeKalb County
130174001589,GA,13089,DeKalb County
130174001862,GA,13089,DeKalb County
130174001998,GA,13089,DeKalb County
130174001999,GA,13089,DeKalb County
130174002031,GA,13089,DeKalb County
130174002074,GA,13089,DeKalb County
130174002112,GA,13089,DeKalb County
130174002256,GA,13089,DeKalb County
130174002308,GA,13089,DeKalb County
130174002310,GA,13089,DeKalb County
130174002313,GA,13089,DeKalb County
130174002370,GA,13089,DeKalb County
130174002478,GA,13089,DeKalb County
130174002479,GA,13089,DeKalb County
130174002480,GA,13089,DeKalb County
130174002482,GA,13089,DeKalb County
130174002537,GA,13089,DeKalb County
130174002538,GA,13089,DeKalb County
130174002642,GA,13089,DeKalb County
130174002858,GA,13089,DeKalb County
130174002859,GA,13089,DeKalb County
130174003332,GA,13089,DeKalb County
130174003334,GA,13089,DeKalb County
130174003336,GA,13089,DeKalb County
130174003337,GA,13089,DeKalb County
130174003338,GA,13089,DeKalb County
130174003339,GA,13089,DeKalb County
130174003559,GA,13089,DeKalb County
130174003613,GA,13089,DeKalb County
130174003634,GA,13089,DeKalb County
130174003643,GA,13089,DeKalb County
130174003665,GA,13089,DeKalb County
130174003708,GA,13089,DeKalb County
130174003750,GA,13089,DeKalb County
130174003766,GA,13089,DeKalb County
130174003868,GA,13089,DeKalb County
130174003884,GA,13089,DeKalb County
130174003914,GA,13089,DeKalb County
130174003915,GA,13089,DeKalb County
130174003921,GA,13089,DeKalb County
130174003955,GA,13089,DeKalb County
130174004006,GA,13089,DeKalb County
130174004035,GA,13089,DeKalb County
130174004039,GA,13089,DeKalb County
130174004071,GA,13089,DeKalb County
130174004142,GA,13089,DeKalb County
130174004159,GA,13089,DeKalb County
130174004199,GA,13089,DeKalb County
130174004248,GA,13089,DeKalb County
130174004260,GA,13089,DeKalb County
130177000803,GA,13091,Dodge County
130177002113,GA,13091,Dodge County
130177002114,GA,13091,Dodge County
130177003340,GA,13091,Dodge County
130177004186,GA,13091,Dodge County
130180001889,GA,13093,Dooly County
130180002075,GA,13093,Dooly County
130180002862,GA,13093,Dooly County
130180004286,GA,13093,Dooly County
130183000824,GA,13095,Dougherty County
130183000829,GA,13095,Dougherty County
130183000832,GA,13095,Dougherty County
130183000833,GA,13095,Dougherty County
130183000834,GA,13095,Dougherty County
130183000836,GA,13095,Dougherty County
130183000837,GA,13095,Dougherty County
130183000839,GA,13095,Dougherty County
130183000840,GA,13095,Dougherty County
130183000842,GA,13095,Dougherty County
130183000843,GA,13095,Dougherty County
130183000846,GA,13095,Dougherty County
130183000848,GA,13095,Dougherty County
130183002314,GA,13095,Dougherty County
130183002315,GA,13095,Dougherty County
130183002316,GA,13095,Dougherty County
130183002546,GA,13095,Dougherty County
130183003341,GA,13095,Dougherty County
130183003342,GA,13095,Dougherty County
130183003343,GA,13095,Dougherty County
130183003344,GA,13095,Dougherty County
130186000062,GA,13097,Douglas County
130186000851,GA,13097,Douglas County
130186000853,GA,13097,Douglas County
130186000855,GA,13097,Douglas County
130186000856,GA,13097,Douglas County
130186000858,GA,13097,Douglas County
130186000859,GA,13097,Douglas County
130186000860,GA,13097,Douglas County
130186000861,GA,13097,Douglas County
130186000863,GA,13097,Douglas County
130186000864,GA,13097,Douglas County
130186000865,GA,13097,Douglas County
130186000866,GA,13097,Douglas County
130186001927,GA,13097,Douglas County
130186001976,GA,13097,Douglas County
130186002000,GA,13097,Douglas County
130186002032,GA,13097,Douglas County
130186002156,GA,13097,Douglas County
130186002157,GA,13097,Douglas County
130186002159,GA,13097,Douglas County
130186002160,GA,13097,Douglas County
130186002317,GA,13097,Douglas County
130186002318,GA,13097,Douglas County
130186002547,GA,13097,Douglas County
130186002548,GA,13097,Douglas County
130186002549,GA,13097,Douglas County
130186003345,GA,13097,Douglas County
130186003346,GA,13097,Douglas County
130186003557,GA,13097,Douglas County
130186003628,GA,13097,Douglas County
130186003670,GA,13097,Douglas County
130186003689,GA,13097,Douglas County
130186003890,GA,13097,Douglas County
130186003911,GA,13097,Douglas County
130186004034,GA,13097,Douglas County
130187000869,GA,13175,Laurens County
130187000873,GA,13175,Laurens County
130187002217,GA,13175,Laurens County
130187004050,GA,13175,Laurens County
130187004061,GA,13175,Laurens County
130189000875,GA,13175,Laurens County
130189000878,GA,13175,Laurens County
130189000879,GA,13175,Laurens County
130189000880,GA,13175,Laurens County
130189001707,GA,13175,Laurens County
130189001729,GA,13175,Laurens County
130189002934,GA,13175,Laurens County
130189003887,GA,13175,Laurens County
130192000252,GA,13099,Early County
130192000884,GA,13099,Early County
130192002163,GA,13099,Early County
130195000886,GA,13101,Echols County
130195003976,GA,13101,Echols County
130198000887,GA,13103,Effingham County
130198000888,GA,13103,Effingham County
130198000889,GA,13103,Effingham County
130198000890,GA,13103,Effingham County
130198000891,GA,13103,Effingham County
130198000892,GA,13103,Effingham County
130198001141,GA,13103,Effingham County
130198001170,GA,13103,Effingham County
130198001594,GA,13103,Effingham County
130198001597,GA,13103,Effingham County
130198001954,GA,13103,Effingham County
130198002550,GA,13103,Effingham County
130198003348,GA,13103,Effingham County
130201000894,GA,13105,Elbert County
130201002871,GA,13105,Elbert County
130201004085,GA,13105,Elbert County
130201004097,GA,13105,Elbert County
130201004100,GA,13105,Elbert County
130204000905,GA,13107,Emanuel County
130204000906,GA,13107,Emanuel County
130204000908,GA,13107,Emanuel County
130204002033,GA,13107,Emanuel County
130204002034,GA,13107,Emanuel County
130204002164,GA,13107,Emanuel County
130207000909,GA,13109,Evans County
130207000911,GA,13109,Evans County
130207002257,GA,13109,Evans County
130207004287,GA,13109,Evans County
130210000067,GA,13111,Fannin County
130210000156,GA,13111,Fannin County
130210000255,GA,13111,Fannin County
130210000912,GA,13111,Fannin County
130210000916,GA,13111,Fannin County
130213000920,GA,13113,Fayette County
130213000923,GA,13113,Fayette County
130213000925,GA,13113,Fayette County
130213001174,GA,13113,Fayette County
130213001235,GA,13113,Fayette County
130213001892,GA,13113,Fayette County
130213001893,GA,13113,Fayette County
130213001955,GA,13113,Fayette County
130213002115,GA,13113,Fayette County
130213002116,GA,13113,Fayette County
130213002117,GA,13113,Fayette County
130213002118,GA,13113,Fayette County
130213002165,GA,13113,Fayette County
130213002166,GA,13113,Fayette County
130213002167,GA,13113,Fayette County
130213002168,GA,13113,Fayette County
130213002258,GA,13113,Fayette County
130213002485,GA,13113,Fayette County
130213002554,GA,13113,Fayette County
130213002555,GA,13113,Fayette County
130213002876,GA,13113,Fayette County
130213002877,GA,13113,Fayette County
130213003638,GA,13113,Fayette County
130213003802,GA,13113,Fayette County
130219000882,GA,13115,Floyd County
130219000932,GA,13115,Floyd County
130219000934,GA,13115,Floyd County
130219000937,GA,13115,Floyd County
130219000938,GA,13115,Floyd County
130219000939,GA,13115,Floyd County
130219000940,GA,13115,Floyd County
130219000941,GA,13115,Floyd County
130219000942,GA,13115,Floyd County
130219000943,GA,13115,Floyd County
130219000945,GA,13115,Floyd County
130219000949,GA,13115,Floyd County
130219002260,GA,13115,Floyd County
130219002372,GA,13115,Floyd County
130219002373,GA,13115,Floyd County
130219002374,GA,13115,Floyd County
130219002375,GA,13115,Floyd County
130219003351,GA,13115,Floyd County
130222000268,GA,13117,Forsyth County
130222000893,GA,13117,Forsyth County
130222000951,GA,13117,Forsyth County
130222000953,GA,13117,Forsyth County
130222000954,GA,13117,Forsyth County
130222000955,GA,13117,Forsyth County
130222000956,GA,13117,Forsyth County
130222000957,GA,13117,Forsyth County
130222001610,GA,13117,Forsyth County
130222001895,GA,13117,Forsyth County
130222001897,GA,13117,Forsyth County
130222002169,GA,13117,Forsyth County
130222002173,GA,13117,Forsyth County
130222002178,GA,13117,Forsyth County
130222002261,GA,13117,Forsyth County
130222002262,GA,13117,Forsyth County
130222002320,GA,13117,Forsyth County
130222002487,GA,13117,Forsyth County
130222002559,GA,13117,Forsyth County
130222002880,GA,13117,Forsyth County
130222002881,GA,13117,Forsyth County
130222003352,GA,13117,Forsyth County
130222003353,GA,13117,Forsyth County
130222003354,GA,13117,Forsyth County
130222003355,GA,13117,Forsyth County
130222003356,GA,13117,Forsyth County
130222003357,GA,13117,Forsyth County
130222003685,GA,13117,Forsyth County
130222003825,GA,13117,Forsyth County
130222003853,GA,13117,Forsyth County
130222003858,GA,13117,Forsyth County
130222003923,GA,13117,Forsyth County
130222003954,GA,13117,Forsyth County
130222003995,GA,13117,Forsyth County
130222004084,GA,13117,Forsyth County
130222004228,GA,13117,Forsyth County
130222004233,GA,13117,Forsyth County
130222004314,GA,13117,Forsyth County
130222004320,GA,13117,Forsyth County
130225000961,GA,13119,Franklin County
130225000962,GA,13119,Franklin County
130225000963,GA,13119,Franklin County
130225000964,GA,13119,Franklin County
130225003358,GA,13119,Franklin County
130225003359,GA,13119,Franklin County
130228000035,GA,13121,Fulton County
130228000217,GA,13121,Fulton County
130228000927,GA,13121,Fulton County
130228000948,GA,13121,Fulton County
130228000965,GA,13121,Fulton County
130228000967,GA,13121,Fulton County
130228000968,GA,13121,Fulton County
130228000969,GA,13121,Fulton County
130228000970,GA,13121,Fulton County
130228000971,GA,13121,Fulton County
130228000974,GA,13121,Fulton County
130228000975,GA,13121,Fulton County
130228000976,GA,13121,Fulton County
130228000978,GA,13121,Fulton County
130228000986,GA,13121,Fulton County
130228000987,GA,13121,Fulton County
130228000988,GA,13121,Fulton County
130228000991,GA,13121,Fulton County
130228000997,GA,13121,Fulton County
130228000998,GA,13121,Fulton County
130228001005,GA,13121,Fulton County
130228001006,GA,13121,Fulton County
130228001013,GA,13121,Fulton County
130228001015,GA,13121,Fulton County
130228001024,GA,13121,Fulton County
130228001025,GA,13121,Fulton County
130228001026,GA,13121,Fulton County
130228001031,GA,13121,Fulton County
130228001032,GA,13121,Fulton County
130228001036,GA,13121,Fulton County
130228001043,GA,13121,Fulton County
130228001615,GA,13121,Fulton County
130228001620,GA,13121,Fulton County
130228001623,GA,13121,Fulton County
130228001627,GA,13121,Fulton County
130228001631,GA,13121,Fulton County
130228001928,GA,13121,Fulton County
130228001929,GA,13121,Fulton County
130228001930,GA,13121,Fulton County
130228001956,GA,13121,Fulton County
130228001957,GA,13121,Fulton County
130228001958,GA,13121,Fulton County
