grant_Number,program_type,recipient_name,service_location_name,address_line_one,address_line_two,city,state,zip,zip_4,latitude,longitude,county,funded_slots,status,registration_phone_number,service_location_phone_number,program_admin_ID,program_admin_name,program_admin_address_line_one,program_admin_address_line_two,program_admin_city,program_admin_state,program_admin_zip,program_admin_zip_4,program_admin_county
04CH012004,2,kceoc_community_action_partnership_inc_ky,Laurel County Child Development Center,1234 S Highway 1223,NA,Corbin,KY,40701,4652,36.9956334,-84.0993764,Whitley County,32,Open,(606)546-3152,(606) 528-9531,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Jackson County Child Development Center,324 US Hwy 421,NA,Mc Kee,KY,40447,-1,37.4323796,-83.9727922,Jackson County,32,Open,(606)546-3152,(606) 287-5236,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Dovie Thompson Child Development Center,207 2nd St,NA,Barbourville,KY,40906,1839,36.8737201,-83.891599,Knox County,8,Open,(606)546-3152,(606) 545-0301,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Grays Knob Child Development Center,84 Morgan Drive,84 Morgan Drive,Grays Knob,KY,40829,-1,36.788,-83.2593,Harlan County,74,Open,(606)546-3152,(606) 573-6543,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Rockcastle County,50 Tevis St,NA,Mount Vernon,KY,40456,8895,37.357083,-84.3385284,Rockcastle County,33,Open,(606)546-3152,(606) 256-8022,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Perry Building,320 High St,NA,Barbourville,KY,40906,1349,36.8690177,-83.8845975,Knox County,24,Open,(606)546-3152,(606) 545-9076,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
06CH011997,2,youth_development_inc_nm,Alameda,9800 4th St NW,NA,Albuquerque,NM,87114,2125,35.192723,-106.614741,Bernalillo County,8,Open,(505)212-7239,(505) 792-1284,200,"Youth Development, Inc.",3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
06CH011997,2,youth_development_inc_nm,Chico & General Bradley,150 General Bradley St NE,NA,Albuquerque,NM,87123,2522,35.0756957,-106.5483655,Bernalillo County,8,Open,(505)212-7239,(505) 299-3262,200,"Youth Development, Inc.",3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
06CH011997,2,youth_development_inc_nm,Reginald Chavez,2700 Mountain Rd NW,NA,Albuquerque,NM,87104,1716,35.099016,-106.679473,Bernalillo County,8,Open,(505)212-7239,NA,200,"Youth Development, Inc.",3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
02CH012089,1,geneva_city_school_district_ny,Geneva Head Start,400 W North St,NA,Geneva,NY,14456,1314,42.8772474734116,-76.9960557423279,Ontario County,88,Open,(315)781-4104 - 4908,(315) 781-4104,000,Geneva City School District Board of Education,400 W North St,NA,Geneva,NY,14456,1314,Ontario County
02CH012051,1,center_for_family_services_inc_nj,Blackwood,35 E Church St,NA,Blackwood,NJ,08012,3902,39.8021523,-75.0656652,Camden County,24,Open,(856)964-1990 - 219,(856) 232-4943,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH012051,1,center_for_family_services_inc_nj,KCNA,525 Clinton St,NA,Camden,NJ,08103,1223,39.938698,-75.1198447,Camden County,120,Open,(856)964-1990 - 219,(856) 408-3106,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH012051,1,center_for_family_services_inc_nj,CFS St. Al's Oaklyn,33 W Haddon Ave,NA,Oaklyn,NJ,08107,1429,39.904206,-75.080712,Camden County,31,Open,(856)964-1990 - 219,(856) 833-5010,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH012090,1,adirondack_community_action_programs_inc_ny,Lake Placid Head Start/Early Head Start,17 Algonquin Dr,NA,Lake Placid,NY,12946,1054,44.294088,-73.9977504,Essex County,18,Closed,NA,(518) 523-7289,000,"Adirondack Community Action Programs, Inc.",7572 Court St,Ste 2,Elizabethtown,NY,12932,-1,Essex County
02CH012090,1,adirondack_community_action_programs_inc_ny,Moriah Head Start,3092 Plank Rd,Cves Building,Mineville,NY,12956,1049,44.080864,-73.509418,Essex County,18,Closed,NA,(518) 942-7509,000,"Adirondack Community Action Programs, Inc.",7572 Court St,Ste 2,Elizabethtown,NY,12932,-1,Essex County
02CH012090,2,adirondack_community_action_programs_inc_ny,Ticonderoga Early Head Start/Home Based,270 Burgoyne Rd,NA,Ticonderoga,NY,12883,3112,43.858803,-73.428994,Essex County,8,Open,(877)873-2979 - 232,(518) 585-6300,200,"Adirondack Community Action Programs, Inc.",7572 Court St,Ste 2,Elizabethtown,NY,12932,-1,Essex County
02CH012090,2,adirondack_community_action_programs_inc_ny,Moriah Early Head Start Home Based,12 St Patrick Pl,# S,Port Henry,NY,12974,1200,44.04811,-73.457688,Essex County,12,Open,(877)873-2979 - 232,(518) 546-4080,200,"Adirondack Community Action Programs, Inc.",7572 Court St,Ste 2,Elizabethtown,NY,12932,-1,Essex County
04CH012004,2,kceoc_community_action_partnership_inc_ky,Cannon Child Develoment Center,56 Malibu Dr,NA,Cannon,KY,40923,6313,36.9221289,-83.8560845,Knox County,16,Open,(606)546-3152,(606) 546-7511,200,KCEOC Child Development Program,5448 N Us Highway 25e,NA,Gray,KY,40734,6582,Knox County
03CH012094,2,southside_training_employment_and_placement_services_inc_va,STEPS Head Start - Amelia,16331 Dunn St,NA,Amelia Court House,VA,23002,4807,37.3388198,-77.9779384,Amelia County,16,Open,(434)315-5909,(434) 315-5909,200,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,2,southside_training_employment_and_placement_services_inc_va,STEPS - Charlotte Head Start,401 Thomas Jefferson Highway,NA,Charlotte,VA,23923,-1,37.0660504,-78.6336174,Charlotte County,16,Open,(434)315-5909,(434) 315-5909,200,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,2,southside_training_employment_and_placement_services_inc_va,STEPS Head Start - Lunenburg,2401 Nottoway Boulevard,NA,Victoria,VA,23974,9679,36.9999618,-78.2261545,Lunenburg County,23,Open,(434)315-5909,(434) 509-4629,200,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,2,southside_training_employment_and_placement_services_inc_va,EHS/HS Center - Prince Edward Griffin,407 Griffin Blvd,NA,Farmville,VA,23901,1927,37.2978215,-78.3989022,Prince Edward County,16,Open,(434)315-5909,(434) 315-5909,200,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,STEPS Head Start - Amelia,16331 Dunn St,NA,Amelia Court House,VA,23002,4807,37.3388198,-77.9779384,Amelia County,15,Closed,(434)315-5909,(434) 315-5909,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,HS Center - Appomattox,185 Learning Ln,NA,Appomattox,VA,24522,4930,37.359003,-78.833542,Appomattox County,15,Open,(434)315-5909,(434) 352-7066,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,STEPS - Charlotte Head Start,401 Thomas Jefferson Highway,NA,Charlotte,VA,23923,-1,37.0660504,-78.6336174,Charlotte County,27,Open,(434)315-5909,(434) 315-5909,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,STEPS Head Start - Lunenburg,2401 Nottoway Boulevard,NA,Victoria,VA,23974,9679,36.9999618,-78.2261545,Lunenburg County,15,Open,(434)315-5909,(434) 509-0592,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,HS Center - Nottoway,615 East St,NA,Blackstone,VA,23824,2231,37.0710322,-77.9948571,Nottoway County,16,Open,(434)315-5909,(434) 294-5087,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
03CH012094,1,southside_training_employment_and_placement_services_inc_va,EHS/HS Center - Prince Edward Griffin,407 Griffin Blvd,NA,Farmville,VA,23901,1927,37.2978215,-78.3989022,Prince Edward County,30,Open,(434)315-5909,(434) 315-5909,000,"STEPS, Inc.",225 Industrial Park Rd,NA,Farmville,VA,23901,2660,Prince Edward County
90CI010089,5,laguna_department_of_education_nm,Laguna Division of Early Childhood,21 Rodeo Drive,NA,Laguna,NM,87026,-1,35.0434993,-107.3719713,Valencia County,66,Open,(505)552-6544,(1) 552-6544,000,Laguna Division of Early Childhood,21 Rodeo Drive,NA,Laguna,NM,87026,-1,Valencia County
02CH012092,1,l_i_child_family_development_services_inc_ny,East Northport Head Start Center,203 Cedar Rd,NA,East Northport,NY,11731,4702,40.860645,-73.2998532,Suffolk County,16,Open,(631)758-5200 - 0122,(631) 486-6819,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Bay Area Head Start Center,161 Margin Dr E,NA,Shirley,NY,11967,3643,40.782751,-72.865318,Suffolk County,108,Open,(631)758-5200 - 0122,(631) 395-4853,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Brentwood Head Start Center & Islip Early Head Start,177 Wicks Rd,NA,Brentwood,NY,11717,1101,40.7869784,-73.2634872,Suffolk County,54,Open,(631)758-5200 - 0122,(631) 951-3043,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Central Brookhaven Head Start & Early Head Start Center,2884 Route 112,NA,Medford,NY,11763,1415,40.829713,-72.996213,Suffolk County,105,Open,(631)758-5200 - 0122,(631) 732-7100,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Patchogue Head Start Center,20 Church St,NA,Patchogue,NY,11772,3569,40.7642502,-73.0155648,Suffolk County,80,Open,(631)758-5200 - 0122,(631) 654-5010,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Amityville Head Start Center,48 Cedar Rd,NA,Amityville,NY,11701,1360,40.710392,-73.4072302,Suffolk County,105,Open,(631)758-5200 - 0122,(631) 842-8484,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Huntington Head Start Center @ DDI,25 Little Plains Rd,NA,Huntington,NY,11743,4550,40.850923,-73.3792087,Suffolk County,35,Open,(631)758-5200 - 0122,(631) 266-4428,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Riverhead Head Start CenterRiverside Head Start Center,536 Saint Johns Pl,NA,Riverhead,NY,11901,4659,40.9213337,-72.6628431,Suffolk County,172,Open,(631)758-5200 - 0122,(631) 953-6945,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Central Islip Head Start,44 Toomey Rd,NA,West Islip,NY,11795,1318,40.7272154,-73.3024861,Suffolk County,130,Open,(631)758-5200 - 0122,(631) 348-1816,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Bellport Head Start Center,189 N Dunton Ave,NA,East Patchogue,NY,11772,5563,40.762915,-72.962288,Suffolk County,51,Open,(631)758-5200 - 0122,(631) 286-0579,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Wyandanch Head Start Center,28 Washington Ave,NA,Wyandanch,NY,11798,2418,40.7565558,-73.3611724,Suffolk County,68,Open,(631)758-5200 - 0122,(631) 643-5453,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,North Fork Head Start & Early Head Start Center,1850 Main Bayview Rd,NA,Southold,NY,11971,3432,41.04949,-72.4373449,Suffolk County,20,Open,(631)758-5200 - 0122,(631) 765-5684,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Bridgehampton Head Start Center @ CMEE,376 Sag Harbor Tpke,NA,Bridgehampton,NY,11932,4183,40.9717884,-72.2420897,Suffolk County,16,Open,(631)758-5200 - 0122,(631) 468-8421,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Huntington Head Start Center,1450 New York Ave,NA,Huntington Station,NY,11746,1725,40.8467857,-73.411322,Suffolk County,51,Open,(631)758-5200 - 0122,(631) 421-5058,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Bay Shore Head Start,107 E Main St,NA,Bay Shore,NY,11706,8305,40.7236599,-73.2455865846558,Suffolk County,47,Open,(631)758-5200 - 0122,(631) 666-4385,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,1,l_i_child_family_development_services_inc_ny,Central Brookhaven Head Start @ DDI,1 Scouting Blvd,NA,Medford,NY,11763,2220,40.8155801,-72.9600243,Suffolk County,18,Open,(631)758-5200 - 0122,(631) 732-7100,000,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,2,l_i_child_family_development_services_inc_ny,Brentwood Head Start Center & Islip Early Head Start,177 Wicks Rd,NA,Brentwood,NY,11717,1101,40.7869784,-73.2634872,Suffolk County,24,Open,(631)758-5200 - 0122,(631) 968-1960,200,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,2,l_i_child_family_development_services_inc_ny,Central Brookhaven Head Start & Early Head Start Center,2884 Route 112,NA,Medford,NY,11763,1415,40.829713,-72.996213,Suffolk County,16,Open,(631)758-5200 - 0122,(631) 345-2442,200,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02CH012092,2,l_i_child_family_development_services_inc_ny,Patchogue Early Head Start Center,10 Church St,NA,Patchogue,NY,11772,3511,40.764119,-73.014971,Suffolk County,32,Open,(631)758-5200 - 0122,(631) 207-5712,200,"L.I Child and Family Development Services, Inc",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,FLATWOODS HEAD START,1179 Richard Dr,NA,Raceland,KY,41169,1939,38.5375277,-82.7210151,Greenup County,47,Open,NA,(606) 833-2826,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,LAKESIDE HEAD START,155 Lakeside School Rd,NA,Sandy Hook,KY,41171,7969,38.1317369,-83.0932674,Elliott County,15,Open,NA,(606) 738-9588,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,GRAYSON HEAD START,319 E 4th St,NA,Grayson,KY,41143,1101,38.3341881,-82.9431456,Carter County,20,Open,NA,(606) 474-4602,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,LOUISA HEAD START,409 W Pike St,NA,Louisa,KY,41230,1230,38.1154701,-82.6083357,Lawrence County,50,Open,NA,(606) 826-0147,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,OLIVE HILL HEAD START,21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,38.3113945,-83.1413674,Carter County,40,Open,NA,(606) 286-4443,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
04CH012098,1,northeast_kentucky_community_action_agency_inc_ky,GREGORYVILLE HEAD START,4974 E US Highway 60,NA,Grayson,KY,41143,7956,38.3266771,-83.0232229,Carter County,40,Open,NA,(606) 474-0434,000,"Northeast Kentucky Community Action Agency, Inc.",21039 W US Highway 60,NA,Olive Hill,KY,41164,8224,Carter County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,McKinley Academy,92 Orchard Pl,NA,Lackawanna,NY,14218,1704,42.8257376,-78.8126569,Erie County,93,Open,(716)878-0220 - 132,(716) 395-0600,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Chapel Park Villa Head Start Academy,7008 Erie Rd,Ste 5,Derby,NY,14047,9596,42.69672,-78.992557,Erie County,32,Open,(716)878-0220 - 132,(716) 947-0064,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Gowanda Head Start Academy,64 E Main St,NA,Gowanda,NY,14070,1226,42.464937,-78.93296,Erie County,18,Open,(716)878-0220 - 132,(716) 532-5927,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Springville Head Start Academy,393 North St,NA,Springville,NY,14141,9652,42.518897,-78.650544,Erie County,40,Open,(716)878-0220 - 132,(716) 592-2595,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Frontier Head Start Academy,3780 S Park Ave,NA,Blasdell,NY,14219,1805,42.7952292,-78.8238077,Erie County,18,Open,(716)878-0220 - 132,(716) 828-9297,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,St. Hyacinth's Head Start Academy,257 Ridge Rd,NA,Lackawanna,NY,14218,1222,42.8268966,-78.8416594,Erie County,60,Open,(716)878-0220 - 132,(716) 822-2402,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Ferry Head Start Academy,909 E Ferry St,NA,Buffalo,NY,14211,1423,42.9145073,-78.8304357,Erie County,60,Open,(716)878-0220 - 132,(716) 348-3322,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Deck Academy,909 Dick Rd,NA,Cheektowaga,NY,14225,3554,42.926924,-78.742236,Erie County,32,Open,(716)878-0220 - 132,(716) 630-5912,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
02CH012111,1,community_action_organization_of_western_new_york_inc_ny,Grace Academy,1653 Kensington Ave,NA,Cheektowaga,NY,14215,1412,42.945234,-78.7957396,Erie County,50,Open,(716)878-0220 - 132,(716) 836-2021,000,CAO Head Start,45 Jewett Ave,Ste 150,Buffalo,NY,14214,2442,Erie County
